txn_id,merchant_id,payer_id,amount,timestamp,status,is_flagged,flag_reason,score,risk_band,loan_limit,feature_contributions
T001518,M002,P0899,222.6,2025-01-16 07:15:00,completed,False,,32.9,high,664500,"{'total_inflow': 'INR 39,488', 'active_days': 32, 'avg_amount': 'INR 358.98', 'fail_pending_ratio': '65.45%', 'primary_driver': 'activity'}"
T001519,M022,P0483,467.72,2025-01-16 07:30:00,pending,False,,28.9,high,644500,"{'total_inflow': 'INR 37,004', 'active_days': 32, 'avg_amount': 'INR 345.83', 'fail_pending_ratio': '72.90%', 'primary_driver': 'activity'}"
T001520,M017,P1052,93.93,2025-01-16 07:45:00,completed,False,,46.4,medium,732000,"{'total_inflow': 'INR 61,103', 'active_days': 30, 'avg_amount': 'INR 513.47', 'fail_pending_ratio': '61.34%', 'primary_driver': 'mixed'}"
T001521,M011,P0586,290.95,2025-01-16 08:00:00,completed,False,,72.7,low,863500,"{'total_inflow': 'INR 77,049', 'active_days': 32, 'avg_amount': 'INR 487.65', 'fail_pending_ratio': '69.62%', 'primary_driver': 'volume'}"
T001522,M005,P0164,258.12,2025-01-16 08:15:00,failed,False,,37.4,high,687000,"{'total_inflow': 'INR 45,949', 'active_days': 32, 'avg_amount': 'INR 370.56', 'fail_pending_ratio': '70.16%', 'primary_driver': 'activity'}"
T001523,M024,P1021,616.71,2025-01-16 08:30:00,pending,False,,61.6,medium,808000,"{'total_inflow': 'INR 81,532', 'active_days': 30, 'avg_amount': 'INR 522.64', 'fail_pending_ratio': '60.90%', 'primary_driver': 'volume'}"
T001524,M008,P0385,597.17,2025-01-16 08:45:00,pending,False,,34.8,high,674000,"{'total_inflow': 'INR 45,173', 'active_days': 32, 'avg_amount': 'INR 342.22', 'fail_pending_ratio': '66.67%', 'primary_driver': 'activity'}"
T001525,M012,P1127,397.42,2025-01-16 09:00:00,failed,False,,62.0,medium,810000,"{'total_inflow': 'INR 72,872', 'active_days': 31, 'avg_amount': 'INR 509.60', 'fail_pending_ratio': '69.93%', 'primary_driver': 'volume'}"
T001526,M010,P0443,181.41,2025-01-16 09:15:00,completed,False,,61.9,medium,809500,"{'total_inflow': 'INR 70,200', 'active_days': 31, 'avg_amount': 'INR 520.00', 'fail_pending_ratio': '67.41%', 'primary_driver': 'volume'}"
T001527,M006,P1044,352.15,2025-01-16 09:30:00,failed,False,,16.2,high,581000,"{'total_inflow': 'INR 42,099', 'active_days': 29, 'avg_amount': 'INR 375.88', 'fail_pending_ratio': '66.96%', 'primary_driver': 'mixed'}"
T001528,M010,P0645,103.92,2025-01-16 09:45:00,pending,False,,61.9,medium,809500,"{'total_inflow': 'INR 70,200', 'active_days': 31, 'avg_amount': 'INR 520.00', 'fail_pending_ratio': '67.41%', 'primary_driver': 'volume'}"
T001529,M004,P0561,252.89,2025-01-16 10:00:00,pending,False,,31.4,high,657000,"{'total_inflow': 'INR 50,980', 'active_days': 31, 'avg_amount': 'INR 344.46', 'fail_pending_ratio': '59.46%', 'primary_driver': 'mixed'}"
T001530,M001,P0357,424.43,2025-01-16 10:15:00,failed,False,,50.7,medium,753500,"{'total_inflow': 'INR 69,209', 'active_days': 30, 'avg_amount': 'INR 524.31', 'fail_pending_ratio': '70.45%', 'primary_driver': 'volume'}"
T001531,M007,P1003,433.04,2025-01-16 10:30:00,completed,False,,37.0,high,685000,"{'total_inflow': 'INR 43,682', 'active_days': 32, 'avg_amount': 'INR 376.57', 'fail_pending_ratio': '68.10%', 'primary_driver': 'activity'}"
T001532,M003,P0073,434.4,2025-01-16 10:45:00,failed,False,,34.2,high,671000,"{'total_inflow': 'INR 55,132', 'active_days': 31, 'avg_amount': 'INR 380.22', 'fail_pending_ratio': '73.10%', 'primary_driver': 'mixed'}"
T001533,M001,P0439,999.0,2025-01-16 11:00:00,completed,True,threshold_amount,50.7,medium,753500,"{'total_inflow': 'INR 69,209', 'active_days': 30, 'avg_amount': 'INR 524.31', 'fail_pending_ratio': '70.45%', 'primary_driver': 'volume'}"
T001534,M001,P0439,2499.0,2025-01-16 11:00:00,completed,True,threshold_amount,50.7,medium,753500,"{'total_inflow': 'INR 69,209', 'active_days': 30, 'avg_amount': 'INR 524.31', 'fail_pending_ratio': '70.45%', 'primary_driver': 'volume'}"
T001535,M001,P0439,2499.0,2025-01-16 11:00:00,pending,True,threshold_amount,50.7,medium,753500,"{'total_inflow': 'INR 69,209', 'active_days': 30, 'avg_amount': 'INR 524.31', 'fail_pending_ratio': '70.45%', 'primary_driver': 'volume'}"
T001536,M001,P0439,2499.0,2025-01-16 11:00:00,completed,True,threshold_amount,50.7,medium,753500,"{'total_inflow': 'INR 69,209', 'active_days': 30, 'avg_amount': 'INR 524.31', 'fail_pending_ratio': '70.45%', 'primary_driver': 'volume'}"
T001537,M001,P0439,999.0,2025-01-16 11:00:00,failed,True,threshold_amount,50.7,medium,753500,"{'total_inflow': 'INR 69,209', 'active_days': 30, 'avg_amount': 'INR 524.31', 'fail_pending_ratio': '70.45%', 'primary_driver': 'volume'}"
T001538,M001,P0439,1999.0,2025-01-16 11:00:00,pending,True,threshold_amount,50.7,medium,753500,"{'total_inflow': 'INR 69,209', 'active_days': 30, 'avg_amount': 'INR 524.31', 'fail_pending_ratio': '70.45%', 'primary_driver': 'volume'}"
T001539,M001,P0439,1499.0,2025-01-16 11:00:00,completed,True,threshold_amount,50.7,medium,753500,"{'total_inflow': 'INR 69,209', 'active_days': 30, 'avg_amount': 'INR 524.31', 'fail_pending_ratio': '70.45%', 'primary_driver': 'volume'}"
T001540,M001,P0439,2499.0,2025-01-16 11:00:00,pending,True,threshold_amount,50.7,medium,753500,"{'total_inflow': 'INR 69,209', 'active_days': 30, 'avg_amount': 'INR 524.31', 'fail_pending_ratio': '70.45%', 'primary_driver': 'volume'}"
T001541,M001,P0439,1999.0,2025-01-16 11:00:00,pending,True,threshold_amount,50.7,medium,753500,"{'total_inflow': 'INR 69,209', 'active_days': 30, 'avg_amount': 'INR 524.31', 'fail_pending_ratio': '70.45%', 'primary_driver': 'volume'}"
T001542,M001,P0439,2499.0,2025-01-16 11:00:00,failed,True,threshold_amount,50.7,medium,753500,"{'total_inflow': 'INR 69,209', 'active_days': 30, 'avg_amount': 'INR 524.31', 'fail_pending_ratio': '70.45%', 'primary_driver': 'volume'}"
T001543,M001,P0439,999.0,2025-01-16 11:00:00,failed,True,threshold_amount,50.7,medium,753500,"{'total_inflow': 'INR 69,209', 'active_days': 30, 'avg_amount': 'INR 524.31', 'fail_pending_ratio': '70.45%', 'primary_driver': 'volume'}"
T001544,M001,P0439,1499.0,2025-01-16 11:00:00,pending,True,threshold_amount,50.7,medium,753500,"{'total_inflow': 'INR 69,209', 'active_days': 30, 'avg_amount': 'INR 524.31', 'fail_pending_ratio': '70.45%', 'primary_driver': 'volume'}"
T001545,M001,P0439,2499.0,2025-01-16 11:00:00,failed,True,threshold_amount,50.7,medium,753500,"{'total_inflow': 'INR 69,209', 'active_days': 30, 'avg_amount': 'INR 524.31', 'fail_pending_ratio': '70.45%', 'primary_driver': 'volume'}"
T001546,M001,P0439,1499.0,2025-01-16 11:00:00,failed,True,threshold_amount,50.7,medium,753500,"{'total_inflow': 'INR 69,209', 'active_days': 30, 'avg_amount': 'INR 524.31', 'fail_pending_ratio': '70.45%', 'primary_driver': 'volume'}"
T001547,M001,P0439,1999.0,2025-01-16 11:00:00,failed,True,threshold_amount,50.7,medium,753500,"{'total_inflow': 'INR 69,209', 'active_days': 30, 'avg_amount': 'INR 524.31', 'fail_pending_ratio': '70.45%', 'primary_driver': 'volume'}"
T001548,M001,P0439,1999.0,2025-01-16 11:00:00,failed,True,threshold_amount,50.7,medium,753500,"{'total_inflow': 'INR 69,209', 'active_days': 30, 'avg_amount': 'INR 524.31', 'fail_pending_ratio': '70.45%', 'primary_driver': 'volume'}"
T001549,M010,P0563,317.23,2025-01-16 11:00:00,pending,False,,61.9,medium,809500,"{'total_inflow': 'INR 70,200', 'active_days': 31, 'avg_amount': 'INR 520.00', 'fail_pending_ratio': '67.41%', 'primary_driver': 'volume'}"
T001550,M021,P0443,262.75,2025-01-16 11:15:00,failed,False,,60.3,medium,801500,"{'total_inflow': 'INR 73,649', 'active_days': 31, 'avg_amount': 'INR 491.00', 'fail_pending_ratio': '70.67%', 'primary_driver': 'volume'}"
T001551,M004,P0653,544.22,2025-01-16 11:30:00,pending,False,,31.4,high,657000,"{'total_inflow': 'INR 50,980', 'active_days': 31, 'avg_amount': 'INR 344.46', 'fail_pending_ratio': '59.46%', 'primary_driver': 'mixed'}"
T001552,M001,P0306,370.28,2025-01-16 11:45:00,pending,False,,50.7,medium,753500,"{'total_inflow': 'INR 69,209', 'active_days': 30, 'avg_amount': 'INR 524.31', 'fail_pending_ratio': '70.45%', 'primary_driver': 'volume'}"
T001553,M003,P0798,635.35,2025-01-16 12:00:00,failed,False,,34.2,high,671000,"{'total_inflow': 'INR 55,132', 'active_days': 31, 'avg_amount': 'INR 380.22', 'fail_pending_ratio': '73.10%', 'primary_driver': 'mixed'}"
T001554,M013,P0464,350.39,2025-01-16 12:15:00,pending,False,,58.2,medium,791000,"{'total_inflow': 'INR 81,058', 'active_days': 30, 'avg_amount': 'INR 529.79', 'fail_pending_ratio': '72.55%', 'primary_driver': 'volume'}"
T001555,M007,P0226,115.28,2025-01-16 12:30:00,pending,False,,37.0,high,685000,"{'total_inflow': 'INR 43,682', 'active_days': 32, 'avg_amount': 'INR 376.57', 'fail_pending_ratio': '68.10%', 'primary_driver': 'activity'}"
T001556,M012,P0237,335.0,2025-01-16 12:45:00,pending,False,,62.0,medium,810000,"{'total_inflow': 'INR 72,872', 'active_days': 31, 'avg_amount': 'INR 509.60', 'fail_pending_ratio': '69.93%', 'primary_driver': 'volume'}"
T001557,M001,P0836,358.39,2025-01-16 13:00:00,pending,False,,50.7,medium,753500,"{'total_inflow': 'INR 69,209', 'active_days': 30, 'avg_amount': 'INR 524.31', 'fail_pending_ratio': '70.45%', 'primary_driver': 'volume'}"
T001558,M008,P0315,469.07,2025-01-16 13:15:00,failed,False,,34.8,high,674000,"{'total_inflow': 'INR 45,173', 'active_days': 32, 'avg_amount': 'INR 342.22', 'fail_pending_ratio': '66.67%', 'primary_driver': 'activity'}"
T001559,M010,P0369,192.39,2025-01-16 13:30:00,failed,False,,61.9,medium,809500,"{'total_inflow': 'INR 70,200', 'active_days': 31, 'avg_amount': 'INR 520.00', 'fail_pending_ratio': '67.41%', 'primary_driver': 'volume'}"
T001560,M011,P0753,439.09,2025-01-16 13:45:00,pending,False,,72.7,low,863500,"{'total_inflow': 'INR 77,049', 'active_days': 32, 'avg_amount': 'INR 487.65', 'fail_pending_ratio': '69.62%', 'primary_driver': 'volume'}"
T001561,M014,P0396,237.66,2025-01-16 14:00:00,pending,False,,20.5,high,602500,"{'total_inflow': 'INR 40,580', 'active_days': 31, 'avg_amount': 'INR 346.84', 'fail_pending_ratio': '71.79%', 'primary_driver': 'mixed'}"
T001562,M019,P0466,340.42,2025-01-16 14:15:00,pending,False,,32.5,high,662500,"{'total_inflow': 'INR 42,332', 'active_days': 32, 'avg_amount': 'INR 338.66', 'fail_pending_ratio': '66.40%', 'primary_driver': 'activity'}"
T001563,M012,P0294,83.56,2025-01-16 14:30:00,pending,False,,62.0,medium,810000,"{'total_inflow': 'INR 72,872', 'active_days': 31, 'avg_amount': 'INR 509.60', 'fail_pending_ratio': '69.93%', 'primary_driver': 'volume'}"
T001564,M021,P0415,381.82,2025-01-16 14:45:00,completed,False,,60.3,medium,801500,"{'total_inflow': 'INR 73,649', 'active_days': 31, 'avg_amount': 'INR 491.00', 'fail_pending_ratio': '70.67%', 'primary_driver': 'volume'}"
T001565,M013,P0832,187.07,2025-01-16 15:00:00,pending,False,,58.2,medium,791000,"{'total_inflow': 'INR 81,058', 'active_days': 30, 'avg_amount': 'INR 529.79', 'fail_pending_ratio': '72.55%', 'primary_driver': 'volume'}"
T001566,M007,P0641,9.91,2025-01-16 15:15:00,completed,False,,37.0,high,685000,"{'total_inflow': 'INR 43,682', 'active_days': 32, 'avg_amount': 'INR 376.57', 'fail_pending_ratio': '68.10%', 'primary_driver': 'activity'}"
T001567,M006,P1198,152.1,2025-01-16 15:30:00,failed,False,,16.2,high,581000,"{'total_inflow': 'INR 42,099', 'active_days': 29, 'avg_amount': 'INR 375.88', 'fail_pending_ratio': '66.96%', 'primary_driver': 'mixed'}"
T001568,M008,P0927,751.72,2025-01-16 15:45:00,failed,False,,34.8,high,674000,"{'total_inflow': 'INR 45,173', 'active_days': 32, 'avg_amount': 'INR 342.22', 'fail_pending_ratio': '66.67%', 'primary_driver': 'activity'}"
T001569,M015,P0021,480.75,2025-01-16 16:00:00,pending,False,,12.5,high,562500,"{'total_inflow': 'INR 41,272', 'active_days': 30, 'avg_amount': 'INR 355.79', 'fail_pending_ratio': '69.83%', 'primary_driver': 'mixed'}"
T001570,M006,P0455,272.25,2025-01-16 16:15:00,pending,False,,16.2,high,581000,"{'total_inflow': 'INR 42,099', 'active_days': 29, 'avg_amount': 'INR 375.88', 'fail_pending_ratio': '66.96%', 'primary_driver': 'mixed'}"
T001571,M022,P0348,177.83,2025-01-16 16:30:00,failed,False,,28.9,high,644500,"{'total_inflow': 'INR 37,004', 'active_days': 32, 'avg_amount': 'INR 345.83', 'fail_pending_ratio': '72.90%', 'primary_driver': 'activity'}"
T001572,M012,P0706,316.03,2025-01-16 16:45:00,completed,False,,62.0,medium,810000,"{'total_inflow': 'INR 72,872', 'active_days': 31, 'avg_amount': 'INR 509.60', 'fail_pending_ratio': '69.93%', 'primary_driver': 'volume'}"
T001573,M021,P0319,730.81,2025-01-16 17:00:00,pending,False,,60.3,medium,801500,"{'total_inflow': 'INR 73,649', 'active_days': 31, 'avg_amount': 'INR 491.00', 'fail_pending_ratio': '70.67%', 'primary_driver': 'volume'}"
T001574,M017,P1160,36.66,2025-01-16 17:15:00,failed,False,,46.4,medium,732000,"{'total_inflow': 'INR 61,103', 'active_days': 30, 'avg_amount': 'INR 513.47', 'fail_pending_ratio': '61.34%', 'primary_driver': 'mixed'}"
T001575,M009,P0360,230.13,2025-01-16 17:30:00,failed,False,,21.5,high,607500,"{'total_inflow': 'INR 38,938', 'active_days': 31, 'avg_amount': 'INR 338.59', 'fail_pending_ratio': '61.74%', 'primary_driver': 'mixed'}"
T001576,M006,P0627,335.63,2025-01-16 17:45:00,failed,False,,16.2,high,581000,"{'total_inflow': 'INR 42,099', 'active_days': 29, 'avg_amount': 'INR 375.88', 'fail_pending_ratio': '66.96%', 'primary_driver': 'mixed'}"
T001577,M018,P0148,339.14,2025-01-16 18:00:00,completed,False,,38.3,high,691500,"{'total_inflow': 'INR 46,069', 'active_days': 32, 'avg_amount': 'INR 354.38', 'fail_pending_ratio': '61.54%', 'primary_driver': 'activity'}"
T001578,M008,P1092,419.35,2025-01-16 18:15:00,pending,False,,34.8,high,674000,"{'total_inflow': 'INR 45,173', 'active_days': 32, 'avg_amount': 'INR 342.22', 'fail_pending_ratio': '66.67%', 'primary_driver': 'activity'}"
T001579,M006,P1095,156.1,2025-01-16 18:30:00,pending,False,,16.2,high,581000,"{'total_inflow': 'INR 42,099', 'active_days': 29, 'avg_amount': 'INR 375.88', 'fail_pending_ratio': '66.96%', 'primary_driver': 'mixed'}"
T001580,M023,P0953,460.97,2025-01-16 18:45:00,completed,False,,25.6,high,628000,"{'total_inflow': 'INR 45,777', 'active_days': 31, 'avg_amount': 'INR 339.09', 'fail_pending_ratio': '64.44%', 'primary_driver': 'mixed'}"
T001581,M012,P0422,349.72,2025-01-16 19:00:00,completed,False,,62.0,medium,810000,"{'total_inflow': 'INR 72,872', 'active_days': 31, 'avg_amount': 'INR 509.60', 'fail_pending_ratio': '69.93%', 'primary_driver': 'volume'}"
T001582,M002,P0071,161.93,2025-01-16 19:15:00,failed,False,,32.9,high,664500,"{'total_inflow': 'INR 39,488', 'active_days': 32, 'avg_amount': 'INR 358.98', 'fail_pending_ratio': '65.45%', 'primary_driver': 'activity'}"
T001583,M012,P0854,369.17,2025-01-16 19:30:00,failed,False,,62.0,medium,810000,"{'total_inflow': 'INR 72,872', 'active_days': 31, 'avg_amount': 'INR 509.60', 'fail_pending_ratio': '69.93%', 'primary_driver': 'volume'}"
T001584,M012,P0515,408.97,2025-01-16 19:45:00,completed,False,,62.0,medium,810000,"{'total_inflow': 'INR 72,872', 'active_days': 31, 'avg_amount': 'INR 509.60', 'fail_pending_ratio': '69.93%', 'primary_driver': 'volume'}"
T001585,M021,P1189,452.64,2025-01-16 20:00:00,pending,False,,60.3,medium,801500,"{'total_inflow': 'INR 73,649', 'active_days': 31, 'avg_amount': 'INR 491.00', 'fail_pending_ratio': '70.67%', 'primary_driver': 'volume'}"
T001586,M018,P0838,518.65,2025-01-16 20:15:00,completed,False,,38.3,high,691500,"{'total_inflow': 'INR 46,069', 'active_days': 32, 'avg_amount': 'INR 354.38', 'fail_pending_ratio': '61.54%', 'primary_driver': 'activity'}"
T001587,M005,P0647,362.83,2025-01-16 20:30:00,pending,False,,37.4,high,687000,"{'total_inflow': 'INR 45,949', 'active_days': 32, 'avg_amount': 'INR 370.56', 'fail_pending_ratio': '70.16%', 'primary_driver': 'activity'}"
T001588,M004,P1185,242.0,2025-01-16 20:45:00,pending,False,,31.4,high,657000,"{'total_inflow': 'INR 50,980', 'active_days': 31, 'avg_amount': 'INR 344.46', 'fail_pending_ratio': '59.46%', 'primary_driver': 'mixed'}"
T001589,M015,P0961,310.47,2025-01-16 21:00:00,failed,False,,12.5,high,562500,"{'total_inflow': 'INR 41,272', 'active_days': 30, 'avg_amount': 'INR 355.79', 'fail_pending_ratio': '69.83%', 'primary_driver': 'mixed'}"
T001590,M002,P0551,263.9,2025-01-16 21:15:00,completed,False,,32.9,high,664500,"{'total_inflow': 'INR 39,488', 'active_days': 32, 'avg_amount': 'INR 358.98', 'fail_pending_ratio': '65.45%', 'primary_driver': 'activity'}"
T001591,M008,P0023,181.57,2025-01-16 21:30:00,pending,False,,34.8,high,674000,"{'total_inflow': 'INR 45,173', 'active_days': 32, 'avg_amount': 'INR 342.22', 'fail_pending_ratio': '66.67%', 'primary_driver': 'activity'}"
T001592,M004,P0112,52.79,2025-01-16 21:45:00,failed,False,,31.4,high,657000,"{'total_inflow': 'INR 50,980', 'active_days': 31, 'avg_amount': 'INR 344.46', 'fail_pending_ratio': '59.46%', 'primary_driver': 'mixed'}"
T001593,M001,P0533,307.71,2025-01-16 22:00:00,completed,False,,50.7,medium,753500,"{'total_inflow': 'INR 69,209', 'active_days': 30, 'avg_amount': 'INR 524.31', 'fail_pending_ratio': '70.45%', 'primary_driver': 'volume'}"
T001594,M023,P0675,169.91,2025-01-16 22:15:00,pending,False,,25.6,high,628000,"{'total_inflow': 'INR 45,777', 'active_days': 31, 'avg_amount': 'INR 339.09', 'fail_pending_ratio': '64.44%', 'primary_driver': 'mixed'}"
T001595,M003,P0037,279.1,2025-01-16 22:30:00,failed,False,,34.2,high,671000,"{'total_inflow': 'INR 55,132', 'active_days': 31, 'avg_amount': 'INR 380.22', 'fail_pending_ratio': '73.10%', 'primary_driver': 'mixed'}"
T001596,M001,P0152,418.36,2025-01-16 22:45:00,failed,False,,50.7,medium,753500,"{'total_inflow': 'INR 69,209', 'active_days': 30, 'avg_amount': 'INR 524.31', 'fail_pending_ratio': '70.45%', 'primary_driver': 'volume'}"
T001597,M023,P0846,483.24,2025-01-16 23:00:00,pending,False,,25.6,high,628000,"{'total_inflow': 'INR 45,777', 'active_days': 31, 'avg_amount': 'INR 339.09', 'fail_pending_ratio': '64.44%', 'primary_driver': 'mixed'}"
T001598,M005,P0902,271.34,2025-01-16 23:15:00,failed,False,,37.4,high,687000,"{'total_inflow': 'INR 45,949', 'active_days': 32, 'avg_amount': 'INR 370.56', 'fail_pending_ratio': '70.16%', 'primary_driver': 'activity'}"
T001599,M020,P0036,446.74,2025-01-16 23:30:00,pending,False,,41.3,medium,706500,"{'total_inflow': 'INR 47,517', 'active_days': 32, 'avg_amount': 'INR 386.32', 'fail_pending_ratio': '66.67%', 'primary_driver': 'activity'}"
T001600,M001,P0610,209.11,2025-01-16 23:45:00,failed,False,,50.7,medium,753500,"{'total_inflow': 'INR 69,209', 'active_days': 30, 'avg_amount': 'INR 524.31', 'fail_pending_ratio': '70.45%', 'primary_driver': 'volume'}"
T001601,M004,P0098,565.37,2025-01-17 00:00:00,pending,False,,31.4,high,657000,"{'total_inflow': 'INR 50,980', 'active_days': 31, 'avg_amount': 'INR 344.46', 'fail_pending_ratio': '59.46%', 'primary_driver': 'mixed'}"
T001602,M003,P0869,458.28,2025-01-17 00:15:00,failed,False,,34.2,high,671000,"{'total_inflow': 'INR 55,132', 'active_days': 31, 'avg_amount': 'INR 380.22', 'fail_pending_ratio': '73.10%', 'primary_driver': 'mixed'}"
T001603,M017,P1001,516.62,2025-01-17 00:30:00,pending,False,,46.4,medium,732000,"{'total_inflow': 'INR 61,103', 'active_days': 30, 'avg_amount': 'INR 513.47', 'fail_pending_ratio': '61.34%', 'primary_driver': 'mixed'}"
T001604,M015,P1044,593.69,2025-01-17 00:45:00,pending,False,,12.5,high,562500,"{'total_inflow': 'INR 41,272', 'active_days': 30, 'avg_amount': 'INR 355.79', 'fail_pending_ratio': '69.83%', 'primary_driver': 'mixed'}"
T001605,M012,P0718,420.57,2025-01-17 01:00:00,pending,False,,62.0,medium,810000,"{'total_inflow': 'INR 72,872', 'active_days': 31, 'avg_amount': 'INR 509.60', 'fail_pending_ratio': '69.93%', 'primary_driver': 'volume'}"
T001606,M006,P0755,419.69,2025-01-17 01:15:00,completed,False,,16.2,high,581000,"{'total_inflow': 'INR 42,099', 'active_days': 29, 'avg_amount': 'INR 375.88', 'fail_pending_ratio': '66.96%', 'primary_driver': 'mixed'}"
T001607,M003,P1112,358.81,2025-01-17 01:30:00,failed,False,,34.2,high,671000,"{'total_inflow': 'INR 55,132', 'active_days': 31, 'avg_amount': 'INR 380.22', 'fail_pending_ratio': '73.10%', 'primary_driver': 'mixed'}"
T001608,M014,P0735,416.09,2025-01-17 01:45:00,failed,False,,20.5,high,602500,"{'total_inflow': 'INR 40,580', 'active_days': 31, 'avg_amount': 'INR 346.84', 'fail_pending_ratio': '71.79%', 'primary_driver': 'mixed'}"
T001609,M006,P0536,293.89,2025-01-17 02:00:00,completed,False,,16.2,high,581000,"{'total_inflow': 'INR 42,099', 'active_days': 29, 'avg_amount': 'INR 375.88', 'fail_pending_ratio': '66.96%', 'primary_driver': 'mixed'}"
T001610,M015,P0906,64.44,2025-01-17 02:15:00,pending,False,,12.5,high,562500,"{'total_inflow': 'INR 41,272', 'active_days': 30, 'avg_amount': 'INR 355.79', 'fail_pending_ratio': '69.83%', 'primary_driver': 'mixed'}"
T001611,M017,P0710,252.52,2025-01-17 02:30:00,failed,False,,46.4,medium,732000,"{'total_inflow': 'INR 61,103', 'active_days': 30, 'avg_amount': 'INR 513.47', 'fail_pending_ratio': '61.34%', 'primary_driver': 'mixed'}"
T001612,M021,P1011,237.31,2025-01-17 02:45:00,failed,False,,60.3,medium,801500,"{'total_inflow': 'INR 73,649', 'active_days': 31, 'avg_amount': 'INR 491.00', 'fail_pending_ratio': '70.67%', 'primary_driver': 'volume'}"
T001613,M012,P0630,307.04,2025-01-17 03:00:00,completed,False,,62.0,medium,810000,"{'total_inflow': 'INR 72,872', 'active_days': 31, 'avg_amount': 'INR 509.60', 'fail_pending_ratio': '69.93%', 'primary_driver': 'volume'}"
T001614,M001,P1043,410.45,2025-01-17 03:15:00,completed,False,,50.7,medium,753500,"{'total_inflow': 'INR 69,209', 'active_days': 30, 'avg_amount': 'INR 524.31', 'fail_pending_ratio': '70.45%', 'primary_driver': 'volume'}"
T001615,M007,P0054,217.47,2025-01-17 03:30:00,failed,False,,37.0,high,685000,"{'total_inflow': 'INR 43,682', 'active_days': 32, 'avg_amount': 'INR 376.57', 'fail_pending_ratio': '68.10%', 'primary_driver': 'activity'}"
T001616,M021,P0044,502.8,2025-01-17 03:45:00,pending,False,,60.3,medium,801500,"{'total_inflow': 'INR 73,649', 'active_days': 31, 'avg_amount': 'INR 491.00', 'fail_pending_ratio': '70.67%', 'primary_driver': 'volume'}"
T001617,M013,P0119,224.22,2025-01-17 04:00:00,failed,False,,58.2,medium,791000,"{'total_inflow': 'INR 81,058', 'active_days': 30, 'avg_amount': 'INR 529.79', 'fail_pending_ratio': '72.55%', 'primary_driver': 'volume'}"
T001618,M015,P0668,498.0,2025-01-17 04:15:00,pending,False,,12.5,high,562500,"{'total_inflow': 'INR 41,272', 'active_days': 30, 'avg_amount': 'INR 355.79', 'fail_pending_ratio': '69.83%', 'primary_driver': 'mixed'}"
T001619,M011,P0851,539.89,2025-01-17 04:30:00,failed,False,,72.7,low,863500,"{'total_inflow': 'INR 77,049', 'active_days': 32, 'avg_amount': 'INR 487.65', 'fail_pending_ratio': '69.62%', 'primary_driver': 'volume'}"
T001620,M004,P0260,933.43,2025-01-17 04:45:00,completed,False,,31.4,high,657000,"{'total_inflow': 'INR 50,980', 'active_days': 31, 'avg_amount': 'INR 344.46', 'fail_pending_ratio': '59.46%', 'primary_driver': 'mixed'}"
T001621,M022,P0187,539.82,2025-01-17 05:00:00,completed,False,,28.9,high,644500,"{'total_inflow': 'INR 37,004', 'active_days': 32, 'avg_amount': 'INR 345.83', 'fail_pending_ratio': '72.90%', 'primary_driver': 'activity'}"
T001622,M019,P1033,192.33,2025-01-17 05:15:00,failed,False,,32.5,high,662500,"{'total_inflow': 'INR 42,332', 'active_days': 32, 'avg_amount': 'INR 338.66', 'fail_pending_ratio': '66.40%', 'primary_driver': 'activity'}"
T001623,M024,P0901,332.53,2025-01-17 05:30:00,pending,False,,61.6,medium,808000,"{'total_inflow': 'INR 81,532', 'active_days': 30, 'avg_amount': 'INR 522.64', 'fail_pending_ratio': '60.90%', 'primary_driver': 'volume'}"
T001624,M021,P0779,657.72,2025-01-17 05:45:00,pending,False,,60.3,medium,801500,"{'total_inflow': 'INR 73,649', 'active_days': 31, 'avg_amount': 'INR 491.00', 'fail_pending_ratio': '70.67%', 'primary_driver': 'volume'}"
T001625,M007,P0587,616.1,2025-01-17 06:00:00,completed,False,,37.0,high,685000,"{'total_inflow': 'INR 43,682', 'active_days': 32, 'avg_amount': 'INR 376.57', 'fail_pending_ratio': '68.10%', 'primary_driver': 'activity'}"
T001626,M007,P0505,123.98,2025-01-17 06:15:00,completed,False,,37.0,high,685000,"{'total_inflow': 'INR 43,682', 'active_days': 32, 'avg_amount': 'INR 376.57', 'fail_pending_ratio': '68.10%', 'primary_driver': 'activity'}"
T001627,M006,P0025,437.69,2025-01-17 06:30:00,pending,False,,16.2,high,581000,"{'total_inflow': 'INR 42,099', 'active_days': 29, 'avg_amount': 'INR 375.88', 'fail_pending_ratio': '66.96%', 'primary_driver': 'mixed'}"
T001628,M023,P0226,82.26,2025-01-17 06:45:00,completed,False,,25.6,high,628000,"{'total_inflow': 'INR 45,777', 'active_days': 31, 'avg_amount': 'INR 339.09', 'fail_pending_ratio': '64.44%', 'primary_driver': 'mixed'}"
T001629,M014,P1077,393.05,2025-01-17 07:00:00,failed,False,,20.5,high,602500,"{'total_inflow': 'INR 40,580', 'active_days': 31, 'avg_amount': 'INR 346.84', 'fail_pending_ratio': '71.79%', 'primary_driver': 'mixed'}"
T001630,M011,P0407,512.61,2025-01-17 07:15:00,completed,False,,72.7,low,863500,"{'total_inflow': 'INR 77,049', 'active_days': 32, 'avg_amount': 'INR 487.65', 'fail_pending_ratio': '69.62%', 'primary_driver': 'volume'}"
